datetime_rounded,datetime,water_pressure,height_above,water_elevation
2026-02-04T01:00:00Z,2026-02-04T00:57:09Z,10.8461,0.7099098476000005,275.0099098476
2026-02-04T01:15:00Z,2026-02-04T01:12:09Z,10.8464,0.7089861835999987,275.00898618360003
2026-02-04T01:30:00Z,2026-02-04T01:27:09Z,10.8463,0.7081315908000008,275.0081315908
2026-02-04T01:45:00Z,2026-02-04T01:42:09Z,10.8488,0.7078987412000011,275.0078987412
2026-02-04T02:00:00Z,2026-02-04T01:57:09Z,10.8508,0.7081448227999996,275.00814482280003
2026-02-04T02:15:00Z,2026-02-04T02:12:09Z,10.8528,0.7075241424000023,275.00752414240003
2026-02-04T02:30:00Z,2026-02-04T02:27:09Z,10.8537,0.7086076919999993,275.008607692
2026-02-04T02:45:00Z,2026-02-04T02:42:09Z,10.8533,0.7078813816000018,275.0078813816
2026-02-04T03:00:00Z,2026-02-04T02:57:09Z,10.8546,0.7077741680000003,275.007774168
2026-02-04T03:15:00Z,2026-02-04T03:12:09Z,10.8555,0.7103159171999991,275.0103159172
2026-02-04T03:30:00Z,2026-02-04T03:27:09Z,10.8546,0.7082738308000014,275.0082738308
2026-02-04T03:45:00Z,2026-02-04T03:42:09Z,10.8539,0.7098070175999993,275.0098070176
2026-02-04T04:00:00Z,2026-02-04T03:57:09Z,10.854,0.7070008156000007,275.0070008156
2026-02-04T04:15:00Z,2026-02-04T04:12:09Z,10.8553,0.7069343908000008,275.0069343908
2026-02-04T04:30:00Z,2026-02-04T04:27:09Z,10.8567,0.7050203008000011,275.0050203008
2026-02-04T04:45:00Z,2026-02-04T04:42:09Z,10.8572,0.7049594548000009,275.00495945480003
2026-02-04T05:00:00Z,2026-02-04T04:57:09Z,10.8567,0.7053568084000013,275.0053568084
2026-02-04T05:15:00Z,2026-02-04T05:12:09Z,10.8593,0.7038167451999993,275.0038167452
2026-02-04T05:30:00Z,2026-02-04T05:27:09Z,10.8593,0.7035210263999989,275.0035210264
2026-02-04T05:45:00Z,2026-02-04T05:42:09Z,10.8582,0.7047867768000007,275.0047867768
2026-02-04T06:00:00Z,2026-02-04T05:57:09Z,10.859,0.7028437300000014,275.00284373
2026-02-04T06:15:00Z,2026-02-04T06:12:09Z,10.86,0.7022937555999995,275.0022937556
2026-02-04T06:30:00Z,2026-02-04T06:27:09Z,10.8604,0.7013783167999996,275.0013783168
2026-02-04T06:45:00Z,2026-02-04T06:42:09Z,10.861,0.7008158360000021,275.000815836
2026-02-04T07:00:00Z,2026-02-04T06:57:09Z,10.863,0.7014698056000004,275.00146980560004
2026-02-04T07:15:00Z,2026-02-04T07:12:09Z,10.8637,0.7034852444000013,275.0034852444
2026-02-04T07:30:00Z,2026-02-04T07:27:09Z,10.8621,0.7031496972000006,275.0031496972
2026-02-04T07:45:00Z,2026-02-04T07:42:09Z,10.8623,0.7025033296000007,275.0025033296
2026-02-04T08:00:00Z,2026-02-04T07:57:09Z,10.8618,0.7022480624000025,275.0022480624
2026-02-04T08:15:00Z,2026-02-04T08:12:09Z,10.8634,0.7022369048000012,275.0022369048
2026-02-04T08:30:00Z,2026-02-04T08:27:09Z,10.865,0.7014711544000019,275.0014711544
2026-02-04T08:45:00Z,2026-02-04T08:42:09Z,10.8654,0.7010961671999993,275.0010961672
2026-02-04T09:00:00Z,2026-02-04T08:57:09Z,10.8657,0.701640900000001,275.0016409
2026-02-04T09:15:00Z,2026-02-04T09:12:09Z,10.8665,0.6993919372000015,274.9993919372
2026-02-04T09:30:00Z,2026-02-04T09:27:09Z,10.8701,0.7004018484000021,275.00040184840003
2026-02-04T09:45:00Z,2026-02-04T09:42:09Z,10.8728,0.7019393676000014,275.0019393676
2026-02-04T10:00:00Z,2026-02-04T09:57:09Z,10.8728,0.7019801564000012,275.0019801564
2026-02-04T10:15:00Z,2026-02-04T10:12:09Z,10.8728,0.7016436487999993,275.0016436488
2026-02-04T10:30:00Z,2026-02-04T10:27:09Z,10.8725,0.7007420140000011,275.000742014
2026-02-04T10:45:00Z,2026-02-04T10:42:09Z,10.8737,0.7021663524000008,275.0021663524
2026-02-04T11:00:00Z,2026-02-04T10:57:09Z,10.875,0.7032318168000007,275.0032318168
2026-02-04T11:15:00Z,2026-02-04T11:12:09Z,10.8745,0.7027216196000001,275.00272161960004
2026-02-04T11:30:00Z,2026-02-04T11:27:09Z,10.8734,0.7041505252000011,275.00415052520003
2026-02-04T11:45:00Z,2026-02-04T11:42:09Z,10.8727,0.704908724800001,275.00490872480003
2026-02-04T12:00:00Z,2026-02-04T11:57:09Z,10.8719,0.7037110339999995,275.003711034
2026-02-04T12:15:00Z,2026-02-04T12:12:09Z,10.8719,0.7053935720000002,275.005393572
2026-02-04T12:30:00Z,2026-02-04T12:27:09Z,10.8711,0.7075915488,275.0075915488
2026-02-04T12:45:00Z,2026-02-04T12:42:09Z,10.8703,0.7078418604000003,275.0078418604
2026-02-04T13:00:00Z,2026-02-04T12:57:09Z,10.8693,0.7078819748000011,275.0078819748
2026-02-04T13:15:00Z,2026-02-04T13:12:09Z,10.8668,0.7083493599999997,275.00834936
2026-02-04T13:30:00Z,2026-02-04T13:27:09Z,10.8645,0.7095571968000005,275.0095571968
2026-02-04T13:45:00Z,2026-02-04T13:42:09Z,10.8626,0.7105735960000015,275.01057359600003
2026-02-04T14:00:00Z,2026-02-04T13:57:09Z,10.8597,0.7103350652000007,275.0103350652
2026-02-04T14:15:00Z,2026-02-04T14:12:09Z,10.8587,0.7109666172000022,275.01096661720004
2026-02-04T14:30:00Z,2026-02-04T14:27:09Z,10.8578,0.7095159683999999,275.0095159684
2026-02-04T14:45:00Z,2026-02-04T14:42:09Z,10.8599,0.7104025016000008,275.0104025016
2026-02-04T15:00:00Z,2026-02-04T14:57:09Z,10.8578,0.708547234400001,275.0085472344
2026-02-04T15:15:00Z,2026-02-04T15:12:09Z,10.8601,0.7115406439999994,275.01154064400004
2026-02-04T15:30:00Z,2026-02-04T15:27:09Z,10.8565,0.708980758400001,275.0089807584
2026-02-04T15:45:00Z,2026-02-04T15:42:09Z,10.8563,0.70906628,275.00906628
2026-02-04T16:00:00Z,2026-02-04T15:57:09Z,10.8572,0.7101294352000025,275.01012943520004
2026-02-04T16:15:00Z,2026-02-04T16:12:09Z,10.8564,0.7104307328000008,275.0104307328
2026-02-04T16:30:00Z,2026-02-04T16:27:09Z,10.8552,0.7125754144000016,275.01257541440003
2026-02-04T16:45:00Z,2026-02-04T16:42:09Z,10.8527,0.709565554400001,275.0095655544
2026-02-04T17:00:00Z,2026-02-04T16:57:09Z,10.8536,0.711505668800001,275.0115056688
2026-02-04T17:15:00Z,2026-02-04T17:12:09Z,10.8555,0.7141194728000002,275.0141194728
2026-02-04T17:30:00Z,2026-02-04T17:27:09Z,10.8522,0.7166930600000008,275.01669306
2026-02-04T17:45:00Z,2026-02-04T17:42:09Z,10.8452,0.7119976272000006,275.0119976272
2026-02-04T18:00:00Z,2026-02-04T17:57:09Z,10.8455,0.7141331231999999,275.0141331232
2026-02-04T18:15:00Z,2026-02-04T18:12:09Z,10.847,0.7149499108000015,275.0149499108
2026-02-04T18:30:00Z,2026-02-04T18:27:09Z,10.8441,0.7116318255999996,275.01163182560003
2026-02-04T18:45:00Z,2026-02-04T18:42:09Z,10.8453,0.7105578500000007,275.01055785
2026-02-04T19:00:00Z,2026-02-04T18:57:09Z,10.8465,0.7120127800000002,275.01201278
2026-02-04T19:15:00Z,2026-02-04T19:12:09Z,10.8436,0.7149863672000016,275.01498636720004
2026-02-04T19:30:00Z,2026-02-04T19:27:09Z,10.8399,0.7179349415999994,275.0179349416
2026-02-04T19:45:00Z,2026-02-04T19:42:09Z,10.8352,0.7167733700000003,275.01677337
2026-02-04T20:00:00Z,2026-02-04T19:57:09Z,10.8308,0.7134542732000018,275.0134542732
2026-02-04T20:15:00Z,2026-02-04T20:12:09Z,10.8304,0.713808865999999,275.01380886600003
2026-02-04T20:30:00Z,2026-02-04T20:27:09Z,10.8298,0.7171449852000009,275.0171449852
2026-02-04T20:45:00Z,2026-02-04T20:42:09Z,10.8304,0.7172045336000004,275.0172045336
2026-02-04T21:00:00Z,2026-02-04T20:57:09Z,10.8239,0.715160710000001,275.01516071000003
2026-02-04T21:15:00Z,2026-02-04T21:12:09Z,10.8249,0.7159261743999998,275.0159261744
2026-02-04T21:30:00Z,2026-02-04T21:27:09Z,10.8263,0.7171732163999991,275.0171732164
2026-02-04T21:45:00Z,2026-02-04T21:42:09Z,10.8209,0.7137412760000004,275.013741276
2026-02-04T22:00:00Z,2026-02-04T21:57:09Z,10.8228,0.7128064544000008,275.0128064544
2026-02-04T22:15:00Z,2026-02-04T22:12:09Z,10.8246,0.7154936108000012,275.01549361080004
2026-02-04T22:30:00Z,2026-02-04T22:27:09Z,10.8209,0.7134047684000002,275.0134047684
2026-02-04T22:45:00Z,2026-02-04T22:42:09Z,10.8156,0.7170171212000014,275.0170171212
2026-02-04T23:00:00Z,2026-02-04T22:57:09Z,10.8107,0.7189696396000009,275.0189696396
2026-02-04T23:15:00Z,2026-02-04T23:12:09Z,10.8027,0.7176488056000014,275.0176488056
2026-02-04T23:30:00Z,2026-02-04T23:27:09Z,10.796,0.7183417756000008,275.0183417756
2026-02-04T23:45:00Z,2026-02-04T23:42:09Z,10.7932,0.717367074400002,275.0173670744
2026-02-05T00:00:00Z,2026-02-04T23:57:09Z,10.7917,0.7159894408000014,275.0159894408
2026-02-05T00:15:00Z,2026-02-05T00:12:09Z,10.7894,0.7180742367999997,275.01807423680003
2026-02-05T00:30:00Z,2026-02-05T00:27:09Z,10.7877,0.7178732252,275.0178732252
2026-02-05T00:45:00Z,2026-02-05T00:42:09Z,10.7853,0.7194195416000007,275.01941954160003
2026-02-05T01:00:00Z,2026-02-05T00:57:09Z,10.7782,0.7191210740000002,275.019121074
2026-02-05T01:15:00Z,2026-02-05T01:12:09Z,10.7777,0.7191717228000005,275.0191717228
2026-02-05T01:30:00Z,2026-02-05T01:27:09Z,10.7697,0.719696582000001,275.019696582
2026-02-05T01:45:00Z,2026-02-05T01:42:09Z,10.7669,0.7194968680000002,275.01949686800003
2026-02-05T02:00:00Z,2026-02-05T01:57:09Z,10.7645,0.7186060536000003,275.0186060536
2026-02-05T02:15:00Z,2026-02-05T02:12:09Z,10.7605,0.7188888776000013,275.01888887760003
2026-02-05T02:30:00Z,2026-02-05T02:27:09Z,10.754,0.7194963259999998,275.019496326
2026-02-05T02:45:00Z,2026-02-05T02:42:09Z,10.7531,0.7161693924000012,275.0161693924
2026-02-05T03:00:00Z,2026-02-05T02:57:09Z,10.7473,0.7205767896000008,275.0205767896
2026-02-05T03:15:00Z,2026-02-05T03:12:09Z,10.7411,0.7208112228000001,275.02081122280003
2026-02-05T03:30:00Z,2026-02-05T03:27:09Z,10.7321,0.7183476280000018,275.018347628
2026-02-05T03:45:00Z,2026-02-05T03:42:09Z,10.73,0.7161966420000017,275.016196642
2026-02-05T04:00:00Z,2026-02-05T03:57:09Z,10.7241,0.7169962024000007,275.01699620240004
2026-02-05T04:15:00Z,2026-02-05T04:12:09Z,10.7182,0.7182342424000012,275.0182342424
2026-02-05T04:30:00Z,2026-02-05T04:27:09Z,10.7149,0.7187174036000012,275.0187174036
2026-02-05T04:45:00Z,2026-02-05T04:42:09Z,10.7093,0.7193682872000018,275.0193682872
2026-02-05T05:00:00Z,2026-02-05T04:57:09Z,10.7071,0.7178922884000016,275.0178922884
2026-02-05T05:15:00Z,2026-02-05T05:12:09Z,10.7075,0.7155390443999998,275.0155390444
2026-02-05T05:30:00Z,2026-02-05T05:27:09Z,10.7087,0.716290367600001,275.0162903676
2026-02-05T05:45:00Z,2026-02-05T05:42:09Z,10.7069,0.7160301447999995,275.0160301448
2026-02-05T06:00:00Z,2026-02-05T05:57:09Z,10.709,0.7127460232000011,275.0127460232
2026-02-05T06:15:00Z,2026-02-05T06:12:09Z,10.709,0.7160397187999994,275.0160397188
2026-02-05T06:30:00Z,2026-02-05T06:27:09Z,10.7057,0.7171347120000018,275.01713471200003
2026-02-05T06:45:00Z,2026-02-05T06:42:09Z,10.7039,0.7164869956000022,275.0164869956
2026-02-05T07:00:00Z,2026-02-05T06:57:09Z,10.7046,0.7173909395999996,275.01739093960003
2026-02-05T07:15:00Z,2026-02-05T07:12:09Z,10.705,0.7184435604000008,275.0184435604
2026-02-05T07:30:00Z,2026-02-05T07:27:09Z,10.7051,0.7181968556000005,275.0181968556
2026-02-05T07:45:00Z,2026-02-05T07:42:09Z,10.7023,0.7196184964000008,275.0196184964
2026-02-05T08:00:00Z,2026-02-05T07:57:09Z,10.6972,0.7170779936000002,275.0170779936
2026-02-05T08:15:00Z,2026-02-05T08:12:09Z,10.6948,0.7193687056000027,275.0193687056
2026-02-05T08:30:00Z,2026-02-05T08:27:09Z,10.6911,0.719421275200002,275.0194212752
2026-02-05T08:45:00Z,2026-02-05T08:42:09Z,10.6888,0.7174781772000021,275.0174781772
2026-02-05T09:00:00Z,2026-02-05T08:57:09Z,10.6889,0.7144986228000008,275.01449862280003
2026-02-05T09:15:00Z,2026-02-05T09:12:09Z,10.6899,0.7153150731999993,275.0153150732
2026-02-05T09:30:00Z,2026-02-05T09:27:09Z,10.6892,0.7136667336000002,275.0136667336
2026-02-05T09:45:00Z,2026-02-05T09:42:09Z,10.6914,0.7148776052000017,275.0148776052
2026-02-05T10:00:00Z,2026-02-05T09:57:09Z,10.6907,0.713912478000001,275.013912478
2026-02-05T10:15:00Z,2026-02-05T10:12:09Z,10.6898,0.7136141128000002,275.0136141128
2026-02-05T10:30:00Z,2026-02-05T10:27:09Z,10.6905,0.7141407604000012,275.01414076040004
2026-02-05T10:45:00Z,2026-02-05T10:42:09Z,10.6891,0.7121391256000003,275.0121391256
2026-02-05T11:00:00Z,2026-02-05T10:57:09Z,10.6903,0.7114424464000013,275.0114424464
2026-02-05T11:15:00Z,2026-02-05T11:12:09Z,10.6896,0.7118947300000009,275.01189473
2026-02-05T11:30:00Z,2026-02-05T11:27:09Z,10.6919,0.7150207032000004,275.01502070320004
2026-02-05T11:45:00Z,2026-02-05T11:42:09Z,10.6916,0.7147716892000009,275.0147716892
2026-02-05T12:00:00Z,2026-02-05T11:57:09Z,10.6903,0.713339125600001,275.0133391256
2026-02-05T12:15:00Z,2026-02-05T12:12:09Z,10.6905,0.7131414348000007,275.0131414348
2026-02-05T12:30:00Z,2026-02-05T12:27:09Z,10.6887,0.7128608176000011,275.01286081760003
2026-02-05T12:45:00Z,2026-02-05T12:42:09Z,10.6883,0.7128483112000001,275.0128483112
2026-02-05T13:00:00Z,2026-02-05T12:57:09Z,10.6889,0.7146719751999999,275.01467197520003
2026-02-05T13:15:00Z,2026-02-05T13:12:09Z,10.6869,0.7143749075999999,275.01437490760003
2026-02-05T13:30:00Z,2026-02-05T13:27:09Z,10.6852,0.7149080944000001,275.0149080944
2026-02-05T13:45:00Z,2026-02-05T13:42:09Z,10.6842,0.7173955368000016,275.0173955368
2026-02-05T14:00:00Z,2026-02-05T13:57:09Z,10.6826,0.7152040992000028,275.0152040992
2026-02-05T14:15:00Z,2026-02-05T14:12:09Z,10.6811,0.7148869744000006,275.0148869744
2026-02-05T14:30:00Z,2026-02-05T14:27:09Z,10.6823,0.7140883232000004,275.0140883232
2026-02-05T14:45:00Z,2026-02-05T14:42:09Z,10.6826,0.7136847164000013,275.0136847164
2026-02-05T15:00:00Z,2026-02-05T14:57:09Z,10.6825,0.7138294492000004,275.0138294492
2026-02-05T15:30:00Z,2026-02-05T15:27:09Z,10.6795,0.7142047224000017,275.0142047224
2026-02-05T15:45:00Z,2026-02-05T15:42:09Z,10.677,0.7186898044000003,275.0186898044
2026-02-05T16:00:00Z,2026-02-05T15:57:09Z,10.678,0.7134593152000015,275.0134593152
2026-02-05T16:15:00Z,2026-02-05T16:12:09Z,10.6782,0.7157293468000017,275.0157293468
2026-02-05T16:30:00Z,2026-02-05T16:27:09Z,10.6772,0.7173500272000002,275.0173500272
2026-02-05T16:45:00Z,2026-02-05T16:42:09Z,10.6772,0.7168911531999989,275.0168911532
2026-02-05T17:00:00Z,2026-02-05T16:57:09Z,10.677,0.7180881695999997,275.0180881696
2026-02-05T17:15:00Z,2026-02-05T17:12:09Z,10.6752,0.7198469924000008,275.0198469924
2026-02-05T17:30:00Z,2026-02-05T17:27:09Z,10.6741,0.7222446320000007,275.022244632
2026-02-05T17:45:00Z,2026-02-05T17:42:09Z,10.6707,0.7214959040000011,275.021495904
2026-02-05T18:00:00Z,2026-02-05T17:57:09Z,10.6707,0.7197419856000007,275.01974198560004
2026-02-05T18:15:00Z,2026-02-05T18:12:09Z,10.6727,0.7207630544000008,275.0207630544
2026-02-05T18:30:00Z,2026-02-05T18:27:09Z,10.6727,0.7186624312000021,275.0186624312
2026-02-05T18:45:00Z,2026-02-05T18:42:09Z,10.6725,0.7177894160000005,275.017789416
2026-02-05T19:00:00Z,2026-02-05T18:57:09Z,10.6714,0.7214311139999996,275.021431114
2026-02-05T19:15:00Z,2026-02-05T19:12:09Z,10.6684,0.7254671820000009,275.025467182
2026-02-05T19:30:00Z,2026-02-05T19:27:09Z,10.6638,0.7192050384000002,275.0192050384
2026-02-05T19:45:00Z,2026-02-05T19:42:09Z,10.662,0.7211270164000023,275.0211270164
2026-02-05T20:00:00Z,2026-02-05T19:57:09Z,10.6597,0.7212743444000012,275.0212743444
2026-02-05T20:15:00Z,2026-02-05T20:12:09Z,10.6558,0.7209535616,275.02095356160004
2026-02-05T20:30:00Z,2026-02-05T20:27:09Z,10.6538,0.7223186376000008,275.0223186376
2026-02-05T20:45:00Z,2026-02-05T20:42:09Z,10.6511,0.7215764999999994,275.02157650000004
2026-02-05T21:00:00Z,2026-02-05T20:57:09Z,10.6504,0.7199485548000002,275.0199485548
2026-02-05T21:15:00Z,2026-02-05T21:12:09Z,10.6501,0.7212597124000002,275.0212597124
2026-02-05T21:30:00Z,2026-02-05T21:27:09Z,10.6484,0.7227310416000012,275.0227310416
2026-02-05T21:45:00Z,2026-02-05T21:42:09Z,10.6456,0.7209405644000011,275.0209405644
2026-02-05T22:00:00Z,2026-02-05T21:57:09Z,10.6448,0.7204668748000014,275.02046687480004
2026-02-05T22:15:00Z,2026-02-05T22:12:09Z,10.645,0.7197491268,275.01974912680004
2026-02-05T22:30:00Z,2026-02-05T22:27:09Z,10.6429,0.7216362319999998,275.021636232
2026-02-05T22:45:00Z,2026-02-05T22:42:09Z,10.6415,0.7200730768000021,275.02007307680003
2026-02-05T23:00:00Z,2026-02-05T22:57:09Z,10.6368,0.7223377644000006,275.0223377644
2026-02-05T23:15:00Z,2026-02-05T23:12:09Z,10.6321,0.7208702767999995,275.0208702768
2026-02-05T23:30:00Z,2026-02-05T23:27:09Z,10.631,0.7202903340000013,275.02029033400004
2026-02-05T23:45:00Z,2026-02-05T23:42:09Z,10.632,0.7199137120000003,275.019913712
2026-02-06T00:00:00Z,2026-02-05T23:57:09Z,10.6302,0.721030111200001,275.0210301112
2026-02-06T00:15:00Z,2026-02-06T00:12:09Z,10.628,0.7202475220000011,275.02024752200003
2026-02-06T00:30:00Z,2026-02-06T00:27:09Z,10.6296,0.7201241952000004,275.0201241952
2026-02-06T00:45:00Z,2026-02-06T00:42:09Z,10.6309,0.719191008400001,275.0191910084
2026-02-06T01:00:00Z,2026-02-06T00:57:09Z,10.6302,0.7181443036000008,275.0181443036
2026-02-06T01:15:00Z,2026-02-06T01:12:09Z,10.6316,0.7173315112000012,275.01733151120004
2026-02-06T01:30:00Z,2026-02-06T01:27:09Z,10.6358,0.7147197816000013,275.01471978160004
2026-02-06T01:45:00Z,2026-02-06T01:42:09Z,10.6406,0.7137277719999986,275.01372777200004
2026-02-06T02:00:00Z,2026-02-06T01:57:09Z,10.6435,0.7152409528000003,275.0152409528
2026-02-06T02:15:00Z,2026-02-06T02:12:09Z,10.6447,0.7129025244000005,275.01290252440003
2026-02-06T02:30:00Z,2026-02-06T02:27:09Z,10.6496,0.7129894459999999,275.012989446
2026-02-06T02:45:00Z,2026-02-06T02:42:09Z,10.6537,0.7123069592000011,275.01230695920003
2026-02-06T03:00:00Z,2026-02-06T02:57:09Z,10.6559,0.7130283652000013,275.0130283652
2026-02-06T03:15:00Z,2026-02-06T03:12:09Z,10.6583,0.7124405856000013,275.0124405856
2026-02-06T03:30:00Z,2026-02-06T03:27:09Z,10.6599,0.7131024432000022,275.0131024432
2026-02-06T03:45:00Z,2026-02-06T03:42:09Z,10.6623,0.7127695936000009,275.0127695936
2026-02-06T04:00:00Z,2026-02-06T03:57:09Z,10.6656,0.7124597848,275.0124597848
2026-02-06T04:15:00Z,2026-02-06T04:12:09Z,10.6696,0.7109227052000016,275.0109227052
2026-02-06T04:30:00Z,2026-02-06T04:27:09Z,10.6746,0.7115277120000005,275.01152771200003
2026-02-06T04:45:00Z,2026-02-06T04:42:09Z,10.6797,0.7114271400000014,275.01142714
2026-02-06T05:00:00Z,2026-02-06T04:57:09Z,10.6837,0.7106242588000011,275.0106242588
2026-02-06T05:15:00Z,2026-02-06T05:12:09Z,10.6886,0.7110986740000005,275.01109867400004
2026-02-06T05:30:00Z,2026-02-06T05:27:09Z,10.6912,0.7103234008000001,275.0103234008
2026-02-06T05:45:00Z,2026-02-06T05:42:09Z,10.6938,0.7105372560000003,275.010537256
2026-02-06T06:00:00Z,2026-02-06T05:57:09Z,10.6956,0.7094106596000014,275.0094106596
2026-02-06T06:15:00Z,2026-02-06T06:12:09Z,10.6993,0.7095314423999994,275.00953144240003
2026-02-06T06:30:00Z,2026-02-06T06:27:09Z,10.7028,0.7095134084000012,275.00951340840004
2026-02-06T06:45:00Z,2026-02-06T06:42:09Z,10.706,0.7092667548000016,275.0092667548
2026-02-06T07:00:00Z,2026-02-06T06:57:09Z,10.709,0.7086977347999994,275.0086977348
2026-02-06T07:15:00Z,2026-02-06T07:12:09Z,10.7118,0.7080612784000007,275.0080612784
2026-02-06T07:30:00Z,2026-02-06T07:27:09Z,10.715,0.707620878000002,275.007620878
2026-02-06T07:45:00Z,2026-02-06T07:42:09Z,10.7184,0.7074008720000009,275.007400872
2026-02-06T08:00:00Z,2026-02-06T07:57:09Z,10.7206,0.7070923608000008,275.0070923608
2026-02-06T08:15:00Z,2026-02-06T08:12:09Z,10.7243,0.7070601855999996,275.00706018560004
2026-02-06T08:30:00Z,2026-02-06T08:27:09Z,10.7265,0.7062010256000004,275.00620102560003
2026-02-06T08:45:00Z,2026-02-06T08:42:09Z,10.7298,0.7050550464,275.0050550464
2026-02-06T09:00:00Z,2026-02-06T08:57:09Z,10.7334,0.7048208991999996,275.0048208992
2026-02-06T09:15:00Z,2026-02-06T09:12:09Z,10.7368,0.7050393728000017,275.0050393728
2026-02-06T09:30:00Z,2026-02-06T09:27:09Z,10.7377,0.7033084951999999,275.00330849520003
2026-02-06T09:45:00Z,2026-02-06T09:42:09Z,10.7398,0.7030835336000028,275.00308353360003
2026-02-06T10:00:00Z,2026-02-06T09:57:09Z,10.7438,0.7031984004000016,275.00319840040004
2026-02-06T10:15:00Z,2026-02-06T10:12:09Z,10.7461,0.7024290432000004,275.00242904320004
2026-02-06T10:30:00Z,2026-02-06T10:27:09Z,10.7484,0.7030872940000013,275.003087294
2026-02-06T10:45:00Z,2026-02-06T10:42:09Z,10.7512,0.7032666136000021,275.00326661360003
2026-02-06T11:00:00Z,2026-02-06T10:57:09Z,10.7531,0.7024235668000003,275.0024235668
2026-02-06T11:15:00Z,2026-02-06T11:12:09Z,10.7562,0.7033923519999998,275.003392352
2026-02-06T11:30:00Z,2026-02-06T11:27:09Z,10.7589,0.703094375200001,275.0030943752
2026-02-06T12:00:00Z,2026-02-06T11:57:09Z,10.7614,0.704748007600001,275.00474800760003
2026-02-06T12:15:00Z,2026-02-06T12:12:09Z,10.7625,0.7034618627999993,275.0034618628
