Date-Time,Temperature,Electrical Conductivity,Specific Conductivity,Salinity,Total Dissolved Solids
2024-11-06 21:46:29,15.1,539.5,681.2,0.33,350.68
2024-11-06 22:01:29,15.01,538.9,681.9,0.33,350.29
2024-11-06 22:16:29,15.09,540.3,682.3,0.33,351.22
2024-11-06 22:31:29,15.06,539.7,682,0.33,350.8
2024-11-06 22:46:29,14.96,539.1,683.2,0.33,350.44
2024-11-06 23:01:29,14.98,542.6,687.3,0.33,352.72
2024-11-06 23:16:29,15.11,545.5,688.6,0.33,354.59
2024-11-06 23:31:29,15.06,545.1,688.9,0.33,354.29
2024-11-06 23:46:29,14.97,545.6,691.1,0.33,354.61
2024-11-07 00:01:29,15.03,545.1,689.4,0.33,354.29
2024-11-07 00:16:29,15.06,545.2,689,0.33,354.36
2024-11-07 00:31:29,15.04,546.8,691.4,0.33,355.44
2024-11-07 00:46:29,15.02,547.5,692.6,0.33,355.87
2024-11-07 01:01:29,14.94,546.7,693.2,0.33,355.37
2024-11-07 01:16:29,15.06,547.6,692,0.33,355.91
2024-11-07 01:31:29,14.98,546.7,692.4,0.33,355.38
2024-11-07 01:46:29,15.07,548.1,692.5,0.33,356.26
2024-11-07 02:01:29,15.01,549.8,695.8,0.33,357.39
2024-11-07 02:16:29,15.1,551.1,695.8,0.33,358.24
2024-11-07 02:31:29,14.96,550.4,697.5,0.33,357.74
2024-11-07 02:46:29,15.08,550.8,695.7,0.33,358.03
2024-11-07 03:01:29,15.04,550.8,696.6,0.33,358.04
2024-11-07 03:16:29,14.99,549.7,696,0.33,357.34
2024-11-07 03:31:29,15.02,551,697.1,0.33,358.17
2024-11-07 03:46:29,15.09,551.3,696.1,0.33,358.35
2024-11-07 04:01:29,15.03,551.1,697,0.33,358.23
2024-11-07 04:16:29,15.04,550.5,696.2,0.33,357.85
2024-11-07 04:31:29,15.08,550.7,695.7,0.33,357.97
2024-11-07 04:46:29,15.07,551.3,696.5,0.33,358.37
2024-11-07 05:01:29,14.96,550.3,697.3,0.33,357.71
2024-11-07 05:16:29,14.95,550.1,697.4,0.33,357.59
2024-11-07 05:31:29,15.02,550.9,696.9,0.33,358.07
2024-11-07 05:46:29,15.02,550.1,696,0.33,357.58
2024-11-07 06:01:29,14.93,550.3,697.9,0.33,357.72
2024-11-07 06:16:29,15,551,697.4,0.33,358.13
2024-11-07 06:31:29,15.03,550.3,696.1,0.33,357.71
2024-11-07 06:46:29,15.06,551,696.4,0.33,358.18
2024-11-07 07:01:29,15.03,550.6,696.5,0.33,357.91
2024-11-07 07:16:29,14.89,550.5,698.8,0.33,357.81
2024-11-07 07:31:29,15.05,550.2,695.6,0.33,357.63
2024-11-07 07:46:29,15.04,550.3,695.8,0.33,357.71
2024-11-07 08:01:29,15.08,550.9,695.8,0.33,358.08
2024-11-07 08:16:29,15,550.5,696.9,0.33,357.8
2024-11-07 08:31:29,15,550.7,697,0.33,357.93
2024-11-07 08:46:29,14.96,550.4,697.4,0.33,357.77
2024-11-07 09:01:29,15.04,550.2,695.6,0.33,357.6
2024-11-07 09:16:29,15,550.2,696.4,0.33,357.62
2024-11-07 09:31:29,14.98,550.4,697.1,0.33,357.77
2024-11-07 09:46:29,14.87,550,698.7,0.33,357.52
2024-11-07 10:01:29,15.04,551.4,697.2,0.33,358.41
2024-11-07 10:16:29,15.02,551.7,697.9,0.33,358.58
2024-11-07 10:31:29,15.06,552,697.7,0.33,358.83
2024-11-07 10:46:29,15.05,551.8,697.5,0.33,358.67
2024-11-07 11:01:29,14.97,550.9,698,0.33,358.1
2024-11-07 11:16:29,15.09,553,698.3,0.33,359.44
2024-11-07 11:31:29,15.01,551.6,698,0.33,358.53
2024-11-07 11:46:29,14.99,552.1,699.1,0.33,358.89
2024-11-07 12:01:29,15.03,553.3,699.8,0.34,359.64
2024-11-07 12:16:29,15.02,552.9,699.6,0.34,359.42
2024-11-07 12:31:29,14.97,552.6,700.1,0.34,359.19
2024-11-07 12:46:29,14.94,552.9,701.1,0.34,359.39
2024-11-07 13:01:29,14.93,552.3,700.5,0.34,359.01
2024-11-07 13:16:29,15.04,553.5,699.8,0.34,359.77
2024-11-07 13:31:29,15.01,552.8,699.5,0.34,359.31
2024-11-07 13:46:29,14.94,552.7,700.8,0.34,359.27
2024-11-07 14:01:29,14.94,552.9,701,0.34,359.38
2024-11-07 14:16:29,14.9,552.6,701.4,0.34,359.17
2024-11-07 14:31:29,14.93,552.1,700.2,0.34,358.85
2024-11-07 14:46:29,15.03,553.3,699.9,0.34,359.65
2024-11-07 15:01:29,14.9,552.3,701,0.34,359
2024-11-07 15:16:29,15.07,554.7,700.8,0.34,360.54
2024-11-07 15:31:29,15.04,553.6,700.1,0.34,359.85
2024-11-07 15:46:29,15.04,553.8,700.2,0.34,359.97
2024-11-07 16:01:29,14.99,552.8,700,0.34,359.35
2024-11-07 16:16:29,14.9,552.7,701.5,0.34,359.24
2024-11-07 16:31:29,14.99,553.5,700.8,0.34,359.77
2024-11-07 16:46:29,14.99,552.8,700,0.34,359.33
2024-11-07 17:01:29,15.06,554,700.1,0.34,360.08
2024-11-07 17:16:29,14.99,553,700.2,0.34,359.46
2024-11-07 17:31:29,15.04,554.1,700.8,0.34,360.18
2024-11-07 17:46:29,15,553.5,700.7,0.34,359.78
2024-11-07 18:01:29,15.1,555,700.7,0.34,360.74
2024-11-07 18:16:29,14.94,553.3,701.5,0.34,359.62
2024-11-07 18:31:29,14.96,554.2,702.2,0.34,360.22
2024-11-07 18:46:29,14.9,553.6,702.5,0.34,359.83
2024-11-07 19:01:29,14.87,556.2,706.4,0.34,361.55
2024-11-07 19:16:29,14.93,556.7,706.1,0.34,361.87
2024-11-07 19:31:29,15.08,557.4,704.1,0.34,362.29
2024-11-07 19:46:29,14.9,556.4,706.3,0.34,361.68
2024-11-07 20:01:29,15.01,557.5,705.6,0.34,362.38
2024-11-07 20:16:29,15.02,558.3,706.3,0.34,362.87
2024-11-07 20:31:29,15.05,558.7,706.2,0.34,363.17
2024-11-07 20:46:29,14.85,556.9,707.8,0.34,361.98
2024-11-07 21:01:29,14.89,556.5,706.5,0.34,361.72
2024-11-07 21:16:29,14.9,557.7,708,0.34,362.52
2024-11-07 21:31:29,14.91,559.4,709.7,0.34,363.58
2024-11-07 21:46:29,14.87,559.4,710.6,0.34,363.61
2024-11-07 22:01:29,15.01,560.1,708.9,0.34,364.09
2024-11-07 22:16:29,15.06,561.6,709.7,0.34,365.06
2024-11-07 22:31:29,14.99,560.2,709.3,0.34,364.15
2024-11-07 22:46:29,14.81,559.4,711.7,0.34,363.61
2024-11-07 23:01:29,14.98,559.8,709,0.34,363.85
2024-11-07 23:16:29,15.04,561.3,709.7,0.34,364.86
2024-11-07 23:31:29,14.98,560.7,710.1,0.34,364.42
2024-11-07 23:46:29,14.93,559.9,709.9,0.34,363.92
2024-11-08 00:01:29,15.02,561.2,709.9,0.34,364.75
2024-11-08 00:16:29,15.04,561.7,710.2,0.34,365.09
2024-11-08 00:31:29,14.89,564,715.9,0.34,366.58
2024-11-08 00:46:29,14.95,566.4,717.9,0.34,368.19
2024-11-08 01:01:29,15.02,571.4,722.8,0.35,371.4
2024-11-08 01:16:29,14.97,613.9,777.7,0.37,399.05
2024-11-08 01:31:29,14.91,616.8,782.6,0.38,400.9
2024-11-08 01:46:29,14.83,617,784.6,0.38,401.02
2024-11-08 02:01:29,14.87,617.5,784.2,0.38,401.36
2024-11-08 02:16:29,14.93,618.9,785,0.38,402.28
2024-11-08 02:31:29,14.96,620.6,786.4,0.38,403.37
2024-11-08 02:46:29,14.97,620,785.4,0.38,403.01
2024-11-08 03:01:29,14.81,620.2,788.9,0.38,403.13
2024-11-08 03:16:29,14.92,620.2,786.7,0.38,403.16
2024-11-08 03:31:29,14.95,620.4,786.3,0.38,403.27
2024-11-08 03:46:29,14.94,620.3,786.5,0.38,403.21
2024-11-08 04:01:29,14.91,620.1,786.9,0.38,403.05
2024-11-08 04:16:29,14.93,620.5,787,0.38,403.31
2024-11-08 04:31:29,14.83,620.2,788.7,0.38,403.11
2024-11-08 04:46:29,14.96,621.1,787.1,0.38,403.74
2024-11-08 05:01:29,14.82,620.4,789.1,0.38,403.23
2024-11-08 05:16:29,14.88,620.4,787.8,0.38,403.26
2024-11-08 05:31:29,14.83,620.4,788.9,0.38,403.27
2024-11-08 05:46:29,14.9,620.4,787.5,0.38,403.28
2024-11-08 06:01:29,14.8,620.7,789.8,0.38,403.46
2024-11-08 06:16:29,14.97,622.9,789.1,0.38,404.87
2024-11-08 06:31:29,14.95,622.2,788.6,0.38,404.41
2024-11-08 06:46:29,14.87,621.1,788.9,0.38,403.74
2024-11-08 07:01:29,14.98,622.2,788,0.38,404.42
2024-11-08 07:16:29,14.84,621.3,789.9,0.38,403.86
2024-11-08 07:31:29,14.88,621.7,789.6,0.38,404.11
2024-11-08 07:46:29,14.98,623.1,789.2,0.38,405
2024-11-08 08:01:29,15.02,624.3,789.9,0.38,405.79
2024-11-08 08:16:29,14.93,622.2,789.1,0.38,404.45
2024-11-08 08:31:29,14.98,623.8,790.2,0.38,405.5
2024-11-08 08:46:29,14.9,622,789.4,0.38,404.27
2024-11-08 09:01:29,14.96,623,789.4,0.38,404.93
2024-11-08 09:16:29,14.81,622.6,792.2,0.38,404.67
2024-11-08 09:31:29,14.83,622.9,792,0.38,404.89
2024-11-08 09:46:29,14.93,622.6,789.7,0.38,404.68
2024-11-08 10:01:29,14.99,624.2,790.3,0.38,405.7
2024-11-08 10:16:29,14.9,622.6,790.2,0.38,404.67
2024-11-08 10:31:29,14.85,622.4,791,0.38,404.54
2024-11-08 10:46:29,14.95,623.7,790.5,0.38,405.39
2024-11-08 11:01:29,14.87,622.8,791.1,0.38,404.8
2024-11-08 11:16:29,14.81,622.2,791.4,0.38,404.4
2024-11-08 11:31:29,14.89,622.6,790.4,0.38,404.71
2024-11-08 11:46:29,14.82,623,792.4,0.38,404.93
2024-11-08 12:01:29,14.84,623.7,792.9,0.38,405.41
2024-11-08 12:16:29,14.86,622.8,791.4,0.38,404.84
2024-11-08 12:31:29,14.93,623.4,790.7,0.38,405.23
2024-11-08 12:46:29,14.87,622.9,791.3,0.38,404.89
2024-11-08 13:01:29,14.77,622.6,793,0.38,404.69
2024-11-08 13:16:29,14.88,624,792.5,0.38,405.62
2024-11-08 13:31:29,14.94,623.4,790.4,0.38,405.23
2024-11-08 13:46:29,14.82,622.7,792,0.38,404.78
2024-11-08 14:01:29,14.93,623.7,791.1,0.38,405.42
2024-11-08 14:16:29,14.88,623.8,792.2,0.38,405.47
2024-11-08 14:31:29,14.86,623.1,791.6,0.38,405.02
2024-11-08 14:46:29,14.88,623.2,791.3,0.38,405.05
2024-11-08 15:01:29,14.95,624.3,791.3,0.38,405.79
2024-11-08 15:16:29,14.76,622.9,793.5,0.38,404.88
2024-11-08 15:31:29,14.78,622.7,792.7,0.38,404.74
2024-11-08 15:46:29,14.96,624.7,791.7,0.38,406.06
2024-11-08 16:01:29,14.97,623.3,789.6,0.38,405.15
2024-11-08 16:16:29,14.82,622.5,791.7,0.38,404.65
2024-11-08 16:31:29,14.91,623.9,791.6,0.38,405.52
2024-11-08 16:46:29,14.79,622.5,792.3,0.38,404.6
2024-11-08 17:01:29,14.87,623.4,791.9,0.38,405.22
2024-11-08 17:16:29,14.81,623.2,792.9,0.38,405.11
2024-11-08 17:31:29,14.88,623.9,792.2,0.38,405.51
2024-11-08 17:46:29,14.81,623.6,793.3,0.38,405.31
2024-11-08 18:01:29,14.77,623.3,793.8,0.38,405.13
2024-11-08 18:16:29,14.8,623.1,793,0.38,405.02
2024-11-08 18:31:29,14.81,622.7,792.2,0.38,404.74
2024-11-08 18:46:29,14.95,625,792.2,0.38,406.22
2024-11-08 19:01:29,14.92,623.7,791.2,0.38,405.43
2024-11-08 19:16:29,14.79,623.9,794.2,0.38,405.52
2024-11-08 19:31:29,14.91,624.7,792.6,0.38,406.05
2024-11-08 19:46:29,14.73,623.4,794.8,0.38,405.18
2024-11-08 20:01:29,14.86,623.9,792.8,0.38,405.54
2024-11-08 20:16:29,14.79,622.8,792.8,0.38,404.85
2024-11-08 20:31:29,14.86,623.9,792.6,0.38,405.51
2024-11-08 20:46:29,14.87,623.8,792.3,0.38,405.46
2024-11-08 21:01:29,14.78,623.6,794.1,0.38,405.33
2024-11-08 21:16:29,14.75,623.5,794.5,0.38,405.25
2024-11-08 21:31:29,14.76,624.2,795.2,0.38,405.71
2024-11-08 21:46:29,14.79,623.5,793.6,0.38,405.28
2024-11-08 22:01:29,14.75,623.4,794.4,0.38,405.21
2024-11-08 22:16:29,14.88,624.5,793,0.38,405.91
2024-11-08 22:31:29,14.91,625.7,793.9,0.38,406.68
2024-11-08 22:46:29,14.83,624.1,793.7,0.38,405.68
2024-11-08 23:01:29,14.79,624.6,795.2,0.38,406.01
2024-11-08 23:16:29,14.81,624.8,794.8,0.38,406.11
2024-11-08 23:31:29,14.88,625.7,794.6,0.38,406.7
2024-11-08 23:46:29,14.84,625.3,794.8,0.38,406.46
2024-11-09 00:01:29,14.73,624.9,796.7,0.38,406.2
2024-11-09 00:16:29,14.77,624.8,795.7,0.38,406.1
2024-11-09 00:31:29,14.79,624.8,795.2,0.38,406.09
2024-11-09 00:46:29,14.89,626.6,795.5,0.38,407.32
2024-11-09 01:01:29,14.82,625,795,0.38,406.27
2024-11-09 01:16:29,14.86,626.1,795.6,0.38,406.99
2024-11-09 01:31:29,14.85,626.2,795.9,0.38,407.05
2024-11-09 01:46:29,14.97,628,795.6,0.38,408.2
2024-11-09 02:01:29,14.9,626,794.5,0.38,406.88
2024-11-09 02:16:29,14.86,626.1,795.4,0.38,406.94
2024-11-09 02:31:29,14.84,626.7,796.7,0.38,407.33
2024-11-09 02:46:29,14.88,626.7,795.8,0.38,407.36
2024-11-09 03:01:29,14.87,626.9,796.4,0.38,407.5
2024-11-09 03:16:29,14.69,625.3,798.2,0.38,406.45
2024-11-09 03:31:29,14.88,627.3,796.5,0.38,407.71
2024-11-09 03:46:29,14.85,626.4,796,0.38,407.18
2024-11-09 04:01:29,14.81,625.9,796.4,0.38,406.85
2024-11-09 04:16:29,14.87,626.5,795.9,0.38,407.23
2024-11-09 04:31:29,14.82,625.9,796.1,0.38,406.83
2024-11-09 04:46:29,14.82,626.1,796.4,0.38,406.98
2024-11-09 05:01:29,14.73,625.3,797.3,0.38,406.43
2024-11-09 05:16:29,14.71,626,798.6,0.38,406.89
2024-11-09 05:31:29,14.8,625.9,796.6,0.38,406.86
2024-11-09 05:46:29,14.81,626.1,796.5,0.38,406.96
2024-11-09 06:01:29,14.8,626.9,797.9,0.38,407.51
2024-11-09 06:16:29,14.87,626.9,796.4,0.38,407.5
2024-11-09 06:31:29,14.8,626,796.7,0.38,406.9
2024-11-09 06:46:29,14.82,627,797.4,0.38,407.57
2024-11-09 07:01:29,14.82,626.3,796.5,0.38,407.08
2024-11-09 07:16:29,14.89,628,797.2,0.38,408.21
2024-11-09 07:31:29,14.79,626.7,797.8,0.38,407.36
2024-11-09 07:46:29,14.67,626.1,799.7,0.38,406.97
2024-11-09 08:01:29,14.75,626.4,798.2,0.38,407.13
2024-11-09 08:16:29,14.76,626,797.4,0.38,406.9
2024-11-09 08:31:29,14.71,625.9,798.4,0.38,406.82
2024-11-09 08:46:29,14.78,627,798.3,0.38,407.52
2024-11-09 09:01:29,14.85,628.2,798.3,0.38,408.33
2024-11-09 09:16:29,14.71,627.3,800.2,0.38,407.75
2024-11-09 09:31:29,14.79,628.3,799.8,0.38,408.4
2024-11-09 09:46:29,14.81,627.6,798.5,0.38,407.95
2024-11-09 10:01:29,14.82,627.6,798.2,0.38,407.91
2024-11-09 10:16:29,14.84,627.6,797.8,0.38,407.96
2024-11-09 10:31:29,14.92,629.4,798.5,0.38,409.09
2024-11-09 10:46:29,14.78,627.1,798.4,0.38,407.6
2024-11-09 11:01:29,14.8,627.4,798.3,0.38,407.78
2024-11-09 11:16:29,14.87,629.2,799.2,0.38,408.96
2024-11-09 11:31:29,14.86,627.3,797,0.38,407.72
2024-11-09 11:46:29,14.89,628.6,798.2,0.38,408.61
2024-11-09 12:01:29,14.86,627.7,797.4,0.38,407.99
2024-11-09 12:16:29,14.79,627.1,798.2,0.38,407.6
2024-11-09 12:31:29,14.69,626.7,800,0.38,407.37
2024-11-09 12:46:29,14.68,626.5,799.9,0.38,407.22
2024-11-09 13:01:29,14.85,627.9,797.9,0.38,408.15
2024-11-09 13:16:29,14.76,627.6,799.5,0.38,407.91
2024-11-09 13:31:29,14.72,626.7,799.1,0.38,407.33
2024-11-09 13:46:29,14.64,626.5,800.6,0.38,407.2
2024-11-09 14:01:29,14.87,628.4,798.2,0.38,408.43
2024-11-09 14:16:29,14.79,627.2,798.3,0.38,407.7
2024-11-09 14:31:29,14.81,627.3,798.1,0.38,407.74
2024-11-09 14:46:29,14.76,627,798.8,0.38,407.58
2024-11-09 15:01:29,14.66,626.7,800.6,0.38,407.36
2024-11-09 15:16:29,14.63,626.4,800.7,0.38,407.13
2024-11-09 15:31:29,14.79,628,799.4,0.38,408.17
2024-11-09 15:46:29,14.8,627.5,798.5,0.38,407.84
2024-11-09 16:01:29,14.76,627.3,799.2,0.38,407.74
2024-11-09 16:16:29,14.82,627.9,798.6,0.38,408.11
2024-11-09 16:31:29,14.72,627.5,800.1,0.38,407.85
2024-11-09 16:46:29,14.62,626.7,801.3,0.39,407.36
2024-11-09 17:01:29,14.84,627.4,797.6,0.38,407.79
2024-11-09 17:16:29,14.71,627.7,800.7,0.39,408.02
2024-11-09 17:31:29,14.81,628.8,800,0.38,408.69
2024-11-09 17:46:29,14.74,626.8,798.9,0.38,407.44
2024-11-09 18:01:29,14.7,627.6,800.8,0.39,407.96
2024-11-09 18:16:29,14.65,626.5,800.5,0.38,407.25
2024-11-09 18:31:29,14.81,627,797.7,0.38,407.56
2024-11-09 18:46:29,14.75,627.4,799.4,0.38,407.82
2024-11-09 19:01:29,14.67,626.7,800.2,0.38,407.33
2024-11-09 19:16:29,14.77,627.1,798.7,0.38,407.59
2024-11-09 19:31:29,14.78,627.1,798.5,0.38,407.61
2024-11-09 19:46:29,14.81,628.2,799.2,0.38,408.36
2024-11-09 20:01:29,14.81,628.6,799.6,0.38,408.59
2024-11-09 20:16:29,14.7,626.9,799.8,0.38,407.46
2024-11-09 20:31:29,14.82,628.8,799.8,0.38,408.75
2024-11-09 20:46:29,14.66,626.6,800.4,0.38,407.32
2024-11-09 21:01:29,14.69,626.6,799.9,0.38,407.32
2024-11-09 21:16:29,14.72,626.9,799.5,0.38,407.47
2024-11-09 21:31:29,14.72,627.3,800,0.38,407.77
2024-11-09 21:46:29,14.67,626.4,799.8,0.38,407.14
2024-11-09 22:01:29,14.81,629.1,800.3,0.38,408.89
2024-11-09 22:16:29,14.68,628.1,801.8,0.39,408.24
2024-11-09 22:31:29,14.81,628.4,799.4,0.38,408.44
2024-11-09 22:46:29,14.77,627.4,799.1,0.38,407.82
2024-11-09 23:01:29,14.81,628.7,799.9,0.38,408.68
2024-11-09 23:16:29,14.73,627.3,799.9,0.38,407.75
2024-11-09 23:31:29,14.83,628.4,799.1,0.38,408.46
2024-11-09 23:46:29,14.71,627.2,800.1,0.38,407.67
2024-11-10 00:01:29,14.77,628,799.8,0.38,408.22
2024-11-10 00:16:29,14.72,627.4,800.3,0.38,407.83
2024-11-10 00:31:29,14.72,627.3,800.1,0.38,407.77
2024-11-10 00:46:29,14.7,627.9,801.1,0.39,408.12
2024-11-10 01:01:29,14.69,627.3,800.7,0.39,407.73
2024-11-10 01:16:29,14.6,627,802.2,0.39,407.55
2024-11-10 01:31:29,14.63,627.4,802,0.39,407.8
2024-11-10 01:46:29,14.72,627.3,800,0.38,407.72
2024-11-10 02:01:29,14.8,629.4,801.1,0.39,409.12
2024-11-10 02:16:29,14.77,628.7,800.7,0.39,408.68
2024-11-10 02:31:29,14.75,628.4,800.9,0.39,408.48
2024-11-10 02:46:29,14.69,627.4,800.7,0.39,407.81
2024-11-10 03:01:29,14.73,628,800.6,0.39,408.18
2024-11-10 03:16:29,14.62,627.6,802.7,0.39,407.97
2024-11-10 03:31:29,14.72,628.5,801.5,0.39,408.55
2024-11-10 03:46:29,14.61,627,802,0.39,407.56
2024-11-10 04:01:29,14.61,627.1,802.2,0.39,407.61
2024-11-10 04:16:29,14.76,628.9,801.3,0.39,408.8
2024-11-10 04:31:29,14.71,628.3,801.5,0.39,408.41
2024-11-10 04:46:29,14.67,628.2,802.2,0.39,408.31
2024-11-10 05:01:29,14.74,629.1,801.8,0.39,408.91
2024-11-10 05:16:29,14.76,630,802.6,0.39,409.51
2024-11-10 05:31:29,14.64,628.6,803.5,0.39,408.58
2024-11-10 05:46:29,14.75,629.1,801.6,0.39,408.92
2024-11-10 06:01:29,14.77,629.6,801.9,0.39,409.24
2024-11-10 06:16:29,14.68,629.1,803.1,0.39,408.91
2024-11-10 06:31:29,14.78,629.1,801.1,0.39,408.91
2024-11-10 06:46:29,14.69,630.3,804.4,0.39,409.71
2024-11-10 07:01:29,14.67,628.3,802.4,0.39,408.38
2024-11-10 07:16:29,14.58,628.4,804.5,0.39,408.47
2024-11-10 07:31:29,14.75,628.9,801.3,0.39,408.77
2024-11-10 07:46:29,14.77,630.3,802.8,0.39,409.68
2024-11-10 08:01:29,14.7,629.2,802.8,0.39,408.95
2024-11-10 08:16:29,14.71,629.7,803.2,0.39,409.31
2024-11-10 08:31:29,14.79,630.6,802.7,0.39,409.88
2024-11-10 08:46:29,14.78,631.1,803.5,0.39,410.18
2024-11-10 09:01:29,14.61,628.9,804.4,0.39,408.82
2024-11-10 09:16:29,14.76,631.4,804.4,0.39,410.44
2024-11-10 09:31:29,14.73,630.5,803.9,0.39,409.84
2024-11-10 09:46:29,14.63,629.3,804.5,0.39,409.02
2024-11-10 10:01:29,14.63,628.6,803.6,0.39,408.61
2024-11-10 10:16:29,14.55,629.9,806.9,0.39,409.42
2024-11-10 10:31:29,14.76,631,803.9,0.39,410.12
2024-11-10 10:46:29,14.69,630.7,805,0.39,409.93
2024-11-10 11:01:29,14.63,629.8,805.1,0.39,409.35
2024-11-10 11:16:29,14.52,629.4,807,0.39,409.1
2024-11-10 11:31:29,14.74,631.8,805.3,0.39,410.68
2024-11-10 11:46:29,14.71,630.9,804.8,0.39,410.06
2024-11-10 12:01:29,14.57,629.6,806.1,0.39,409.25
2024-11-10 12:16:29,14.74,631.6,805.1,0.39,410.53
2024-11-10 12:31:29,14.69,632.1,806.9,0.39,410.87
2024-11-10 12:46:29,14.69,631.2,805.6,0.39,410.28
2024-11-10 13:01:29,14.64,631.5,807.2,0.39,410.47
2024-11-10 13:16:29,14.6,630.7,806.9,0.39,409.95
2024-11-10 13:31:29,14.7,631.6,806,0.39,410.57
2024-11-10 13:46:29,14.7,631.9,806.3,0.39,410.73
2024-11-10 14:01:29,14.69,632.2,806.8,0.39,410.91
2024-11-10 14:16:29,14.65,631.4,806.7,0.39,410.41
2024-11-10 14:31:29,14.65,631.7,807.1,0.39,410.6
2024-11-10 14:46:29,14.62,631.7,807.8,0.39,410.61
2024-11-10 15:01:29,14.72,631.6,805.6,0.39,410.56
2024-11-10 15:16:29,14.7,632.2,806.7,0.39,410.94
2024-11-10 15:31:29,14.58,631,807.7,0.39,410.15
2024-11-10 15:46:29,14.51,630.7,808.9,0.39,409.96
2024-11-10 16:01:29,14.52,630.7,808.6,0.39,409.93
2024-11-10 16:16:29,14.68,632.9,807.9,0.39,411.37
2024-11-10 16:31:29,14.36,637.1,820.4,0.39,414.09
2024-11-10 16:46:29,14.7,640.7,817.4,0.39,416.45
2024-11-10 17:01:29,14.63,640.6,819,0.39,416.39
2024-11-10 17:16:29,14.6,640.2,819.2,0.39,416.13
2024-11-10 17:31:29,14.78,643.4,819.3,0.39,418.22
2024-11-10 17:46:29,14.59,639.8,818.9,0.39,415.88
2024-11-10 18:01:29,14.68,640.5,817.8,0.39,416.35
2024-11-10 18:16:29,14.62,639.1,817.4,0.39,415.44
2024-11-10 18:31:29,14.66,640.4,818.1,0.39,416.26
2024-11-10 18:46:29,14.68,640.8,818.2,0.39,416.55
2024-11-10 19:01:29,14.69,640.6,817.7,0.39,416.39
2024-11-10 19:16:29,14.65,640.7,818.6,0.39,416.43
2024-11-10 19:31:29,14.64,640.2,818.3,0.39,416.14
2024-11-10 19:46:29,14.58,639.7,819.1,0.39,415.84
2024-11-10 20:01:29,14.62,639.4,817.6,0.39,415.6
2024-11-10 20:16:29,14.63,639.8,818,0.39,415.85
2024-11-10 20:31:29,14.64,640.6,818.8,0.39,416.42
2024-11-10 20:46:29,14.63,640.1,818.3,0.39,416.08
2024-11-10 21:01:29,14.71,640.8,817.4,0.39,416.51
2024-11-10 21:16:29,14.58,639,817.9,0.39,415.36
2024-11-10 21:31:29,14.6,639.2,817.9,0.39,415.5
2024-11-10 21:46:29,14.66,640.1,817.8,0.39,416.1
2024-11-10 22:01:29,14.73,642.1,818.7,0.39,417.36
2024-11-10 22:16:29,14.56,639.8,819.4,0.39,415.89
2024-11-10 22:31:29,14.56,639.9,819.5,0.39,415.94
2024-11-10 22:46:29,14.55,639.4,819.2,0.39,415.58
2024-11-10 23:01:29,14.56,639.8,819.4,0.39,415.85
2024-11-10 23:16:29,14.53,639.4,819.6,0.39,415.63
2024-11-10 23:31:29,14.57,639.3,818.7,0.39,415.57
2024-11-10 23:46:29,14.66,640.6,818.3,0.39,416.4
2024-11-11 00:01:29,14.68,640.7,817.9,0.39,416.42
2024-11-11 00:16:29,14.69,641.5,818.9,0.39,416.98
2024-11-11 00:31:29,14.54,638.9,818.7,0.39,415.29
2024-11-11 00:46:29,14.67,640.5,817.9,0.39,416.29
